inn;predpriyatie;nomer;predmet;zakazchik;vid;summa;data;data_konca;stadiya;region;vid_kartochki;need_id;tender_id;auction_id;ssylka;ssylka_vneshnyaya
5103070023;"АО ""АПАТИТ""";5319202;Общая предельная стоимость работ в рамках ТЗ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.01.2025;07.02.2025;Прием предложений завершен;;потребность;5319202;;;https://zakupki.mos.ru/need/5319202;https://business.roseltorg.ru/lk/orders/all/39641?ppauth=1
5103070023;"АО ""АПАТИТ""";5319149;Проведение работ по очистке поверхностей нагрева котлов ГМ-50 №№ 1, 2, боровов дымовой трубы Н=150 м, временного газохода от котла № 1, газоотводящего ствола дымовой трубы Н=60 м котельной АНОФ-3 Цеха ресурсоснабжения КФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.01.2025;05.02.2025;Отменена;;потребность;5319149;;;https://zakupki.mos.ru/need/5319149;https://business.roseltorg.ru/lk/orders/all/39630?ppauth=1
5103070023;"АО ""АПАТИТ""";5335040;Проведение работ по очистке поверхностей нагрева котлов ГМ-50 №№ 1, 2, боровов дымовой трубы Н=150 м, временного газохода от котла № 1, газоотводящего ствола дымовой трубы Н=60 м котельной АНОФ-3 Цеха ресурсоснабжения КФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.01.2025;12.02.2025;Прием предложений завершен;;потребность;5335040;;;https://zakupki.mos.ru/need/5335040;https://business.roseltorg.ru/lk/orders/all/39630?ppauth=1
5103070023;"АО ""АПАТИТ""";5317779;Общая предельная стоимость выполнения работ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.01.2025;06.02.2025;Прием предложений завершен;;потребность;5317779;;;https://zakupki.mos.ru/need/5317779;https://business.roseltorg.ru/lk/orders/all/39388?ppauth=1
5103070023;"АО ""АПАТИТ""";5333598;Гидроструйная очистка трубного пространства поверхностных конденсаторов ВВУ 1-6;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.01.2025;12.02.2025;Прием предложений завершен;;потребность;5333598;;;https://zakupki.mos.ru/need/5333598;https://business.roseltorg.ru/lk/orders/all/39371?ppauth=1
5103070023;"АО ""АПАТИТ""";5317604;Гидроструйная очистка трубного пространства поверхностных конденсаторов ВВУ 1-6;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.01.2025;05.02.2025;Отменена;;потребность;5317604;;;https://zakupki.mos.ru/need/5317604;https://business.roseltorg.ru/lk/orders/all/39371?ppauth=1
5103070023;"АО ""АПАТИТ""";5317603;Гидроструйная очистка теплообменников.;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.01.2025;05.02.2025;Отменена;;потребность;5317603;;;https://zakupki.mos.ru/need/5317603;https://business.roseltorg.ru/lk/orders/all/39371?ppauth=1
5103070023;"АО ""АПАТИТ""";5317133;Видео-стена конференц зала;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.01.2025;04.02.2025;Прием предложений завершен;;потребность;5317133;;;https://zakupki.mos.ru/need/5317133;https://business.roseltorg.ru/lk/orders/all/39309?ppauth=1
5103070023;"АО ""АПАТИТ""";5315353;«Капитальный ремонт конструкций металлической эстакады газохода от здания ЦМС к выхлопной трубе ЦФК-2 БФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;22.01.2025;04.02.2025;Отменена;;потребность;5315353;;;https://zakupki.mos.ru/need/5315353;https://business.roseltorg.ru/lk/orders/all/39015?ppauth=1
5103070023;"АО ""АПАТИТ""";5315354;«Капитальный ремонт конструкций металлической эстакады газохода от здания ЦМС к выхлопной трубе ЦФК-2 БФ АО «Апатит» отм. +0.000 - +26.500 в осях 670-681 согласно ведомости дефектов № ЦМС-28/11-2024»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;22.01.2025;04.02.2025;Прием предложений завершен;;потребность;5315354;;;https://zakupki.mos.ru/need/5315354;https://business.roseltorg.ru/lk/orders/all/39015?ppauth=1
5103070023;"АО ""АПАТИТ""";5312879;ЛОТ № 2 - АНОФ-3: галереи 3, 4, 13, 14, ККД (согласно дефектным ведомостям);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.01.2025;27.01.2025;Прием предложений завершен;;потребность;5312879;;;https://zakupki.mos.ru/need/5312879;https://business.roseltorg.ru/lk/orders/all/38547?ppauth=1
5103070023;"АО ""АПАТИТ""";5312880;ЛОТ № 1 -АНОФ-2: галерея 58, КФИС (согласно дефектным ведомостям);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.01.2025;27.01.2025;Прием предложений завершен;;потребность;5312880;;;https://zakupki.mos.ru/need/5312880;https://business.roseltorg.ru/lk/orders/all/38547?ppauth=1
5103070023;"АО ""АПАТИТ""";5306788;«Проведение ремонтов трубопроводов хозяйственно-питьевого водоснабжения ВФ АО «Апатит»»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.12.2024;21.01.2025;Прием предложений завершен;;потребность;5306788;;;https://zakupki.mos.ru/need/5306788;https://business.roseltorg.ru/lk/orders/all/38150?ppauth=1
5103070023;"АО ""АПАТИТ""";5300559;Ремонт теплоизоляции трубопроводов,оборудования;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;25.12.2024;13.01.2025;Прием предложений завершен;;потребность;5300559;;;https://zakupki.mos.ru/need/5300559;https://business.roseltorg.ru/lk/orders/all/37816?ppauth=1
5103070023;"АО ""АПАТИТ""";5283541;Выполнение строительно-монтажных и пусконаладочных работ в рамках выполнения мероприятия «Техническое перевооружение резервуара для хранения серной кислоты Е5»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;18.12.2024;10.01.2025;Прием предложений завершен;;потребность;5283541;;;https://zakupki.mos.ru/need/5283541;https://business.roseltorg.ru/lk/orders/all/37063?ppauth=1
5103070023;"АО ""АПАТИТ""";5277968;Выполнение комплекса механомонтажных работ в структурных подразделениях БФ АО «Апатит» в 2025 – 2027 гг.;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;17.12.2024;28.12.2024;Прием предложений завершен;;потребность;5277968;;;https://zakupki.mos.ru/need/5277968;https://business.roseltorg.ru/lk/orders/all/36820?ppauth=1
5103070023;"АО ""АПАТИТ""";5266558;Твердая стоимость 1 маш-часа;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.12.2024;25.12.2024;Прием предложений завершен;;потребность;5266558;;;https://zakupki.mos.ru/need/5266558;https://business.roseltorg.ru/lk/orders/all/36188?ppauth=1
5103070023;"АО ""АПАТИТ""";5266542;Уборка территории от металлолома, Услуги по содержанию площадок ломонакомителей. Твердая стоимость на комплекс услуг за 1 месяц;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.12.2024;18.12.2024;Прием предложений завершен;;потребность;5266542;;;https://zakupki.mos.ru/need/5266542;https://business.roseltorg.ru/lk/orders/all/36187?ppauth=1
5103070023;"АО ""АПАТИТ""";5265309;«Ремонт кровель зданий ВФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.12.2024;24.12.2024;Прием предложений завершен;;потребность;5265309;;;https://zakupki.mos.ru/need/5265309;https://business.roseltorg.ru/lk/orders/all/36130?ppauth=1
5103070023;"АО ""АПАТИТ""";5265313;Лот№1 Ремонт кровель зданий корп.1.13,2.01,2.08,2.10;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.12.2024;24.12.2024;Прием предложений завершен;;потребность;5265313;;;https://zakupki.mos.ru/need/5265313;https://business.roseltorg.ru/lk/orders/all/36130?ppauth=1
5103070023;"АО ""АПАТИТ""";5257253;Тех.перевооружение склада фосфорного сырья ПЭФК (ТХ);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;09.12.2024;27.12.2024;Прием предложений завершен;;потребность;5257253;;;https://zakupki.mos.ru/need/5257253;https://business.roseltorg.ru/lk/orders/all/35770?ppauth=1
5103070023;"АО ""АПАТИТ""";5253153;Ремонт строительных конструкций эстакад ВФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;06.12.2024;18.12.2024;Прием предложений завершен;;потребность;5253153;;;https://zakupki.mos.ru/need/5253153;https://business.roseltorg.ru/lk/orders/all/35564?ppauth=1
5103070023;"АО ""АПАТИТ""";5247440;«Ремонт хим. защиты и перенос насоса, корп. 1.14 (1.32) ПМУ-4 ВФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;04.12.2024;16.12.2024;Прием предложений завершен;;потребность;5247440;;;https://zakupki.mos.ru/need/5247440;https://business.roseltorg.ru/lk/orders/all/35199?ppauth=1
5103070023;"АО ""АПАТИТ""";5246258;АКЗ и ремонт внутренних и наружных металлоконструкций зданий и сооружений;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;03.12.2024;17.12.2024;Прием предложений завершен;;потребность;5246258;;;https://zakupki.mos.ru/need/5246258;https://business.roseltorg.ru/lk/orders/all/35115?ppauth=1
5103070023;"АО ""АПАТИТ""";5246118;Оборудование системами безопасности мест в ТЭЦ для выполнения работ на высоте;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;03.12.2024;09.12.2024;Прием предложений завершен;;потребность;5246118;;;https://zakupki.mos.ru/need/5246118;https://business.roseltorg.ru/lk/orders/all/35103?ppauth=1
5103070023;"АО ""АПАТИТ""";5246070;Общая предельная стоимость работ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;03.12.2024;06.12.2024;Прием предложений завершен;;потребность;5246070;;;https://zakupki.mos.ru/need/5246070;https://business.roseltorg.ru/lk/orders/all/35095?ppauth=1
5103070023;"АО ""АПАТИТ""";5245648;Ремонт прожекторных вышек ВФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;03.12.2024;16.12.2024;Прием предложений завершен;;потребность;5245648;;;https://zakupki.mos.ru/need/5245648;https://business.roseltorg.ru/lk/orders/all/35079?ppauth=1
5103070023;"АО ""АПАТИТ""";5245146;Выполнение комплекса механомонтажных работ в структурных подразделениях БФ АО «Апатит» в 2025 – 2027 гг.;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;03.12.2024;17.12.2024;Прием предложений завершен;;потребность;5245146;;;https://zakupki.mos.ru/need/5245146;https://business.roseltorg.ru/lk/orders/all/35052?ppauth=1
5103070023;"АО ""АПАТИТ""";5235192;ЛОТ 2. Ремонт технологического оборудования Ам1 в период проведения остановочного капитального ремонта. Ремонт аппаратов и оборудования Блок Б и Г (в соответствии с Приложением 2 к КП) без учета стоимости ТМЦ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;10.12.2024;Прием предложений завершен;;потребность;5235192;;;https://zakupki.mos.ru/need/5235192;https://business.roseltorg.ru/lk/orders/all/34505?ppauth=1
5103070023;"АО ""АПАТИТ""";5235194;ЛОТ 1. Стоимость нормо-часа на доп работы. Ремонт аппаратов и оборудования Блок А, В, Д,;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;10.12.2024;Прием предложений завершен;;потребность;5235194;;;https://zakupki.mos.ru/need/5235194;https://business.roseltorg.ru/lk/orders/all/34505?ppauth=1
5103070023;"АО ""АПАТИТ""";5235193;ЛОТ 2. Стоимость нормо-часа на доп работы. Ремонт аппаратов и оборудования Блок Б и Г;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;10.12.2024;Прием предложений завершен;;потребность;5235193;;;https://zakupki.mos.ru/need/5235193;https://business.roseltorg.ru/lk/orders/all/34505?ppauth=1
5103070023;"АО ""АПАТИТ""";5235196;ЛОТ 1. Ремонт технологического оборудования Ам1 в период проведения остановочного капитального ремонта. Ремонт аппаратов и оборудования Блок А, В, Д, в соответствии с ТЗ. (в соответствии с Приложением 1 к КП) без учета стоимости ТМЦ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;10.12.2024;Прием предложений завершен;;потребность;5235196;;;https://zakupki.mos.ru/need/5235196;https://business.roseltorg.ru/lk/orders/all/34505?ppauth=1
5103070023;"АО ""АПАТИТ""";5235061;"Ремонт оборудования в период ОКР СКП. ЛОТ 1.4 Общая твердая стоимость: ""Плавильные Агрегаты поз. Х-5/1,2"" (в соответствии с Приложением 1 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235061;;;https://zakupki.mos.ru/need/5235061;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235059;"Ремонт оборудования в период ОКР СКП. ЛОТ 2.2 Общая твердая стоимость: ""Технологическая система СК-714. САО"" (в соответствии с Приложением 2 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235059;;;https://zakupki.mos.ru/need/5235059;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235058;"Ремонт оборудования в период ОКР СКП. ЛОТ 1.3 Общая твердая стоимость: ""Технологическая система СК-600/3. РКС"" (в соответствии с Приложением 1 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235058;;;https://zakupki.mos.ru/need/5235058;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235069;"Ремонт оборудования в период ОКР СКП. ЛОТ 2.4 Общая твердая стоимость: ""Технологическая система СК-714. поз. Х-1/1,2"" (в соответствии с Приложением 2 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235069;;;https://zakupki.mos.ru/need/5235069;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235067;"Ремонт оборудования в период ОКР СКП. ЛОТ 2.1 Общая твердая стоимость: ""Технологическая система СК-714.ККО"" (в соответствии с Приложением 2 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235067;;;https://zakupki.mos.ru/need/5235067;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235068;Стоимость нормо-часа на доп работы. Ремонт оборудования в период ОКР СКП СК-600/3, ПА Х-5/1,2, СК-714, ПА Х-1/1,2;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235068;;;https://zakupki.mos.ru/need/5235068;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235060;"Ремонт оборудования в период ОКР СКП. ЛОТ 1.2 Общая твердая стоимость: ""Технологическая система СК-600/3. САО"" (в соответствии с Приложением 1 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235060;;;https://zakupki.mos.ru/need/5235060;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235056;"Ремонт оборудования в период ОКР СКП. ЛОТ 2.3 Общая твердая стоимость: ""Технологическая система СК-714. РКС"" (в соответствии с Приложением 2 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235056;;;https://zakupki.mos.ru/need/5235056;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5235057;"Ремонт оборудования в период ОКР СКП.ЛОТ 1.2 Общая твердая стоимость: ""Технологическая система СК-600/3. САО"" (в соответствии с Приложением 1 к КП) без учета стоимости ТМЦ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;06.12.2024;Прием предложений завершен;;потребность;5235057;;;https://zakupki.mos.ru/need/5235057;https://business.roseltorg.ru/lk/orders/all/34499?ppauth=1
5103070023;"АО ""АПАТИТ""";5233692;Работы по ремонту участка водовода;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.11.2024;05.12.2024;Прием предложений завершен;;потребность;5233692;;;https://zakupki.mos.ru/need/5233692;https://business.roseltorg.ru/lk/orders/all/34441?ppauth=1
5103070023;"АО ""АПАТИТ""";5216055;Алитирование внутренних поверхностей газоходов;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;02.12.2024;Прием предложений завершен;;потребность;5216055;;;https://zakupki.mos.ru/need/5216055;https://business.roseltorg.ru/lk/orders/all/33293?ppauth=1
5103070023;"АО ""АПАТИТ""";5216019;ЛОТ№2: 18227-017 «Техперевооружение установки по производству АМ-1 с заменой регулирующей арматуры». общая приблизительная стоимость по Лоту 2;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216019;;;https://zakupki.mos.ru/need/5216019;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216022;ЛОТ№4: 18247-037 «Замена регулирующей арматуры участка налива». общая приблизительная стоимость по Лоту 4;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216022;;;https://zakupki.mos.ru/need/5216022;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216017;ЛОТ№3: 18227-033 «Модернизация насосного оборудования агрегата ТЕК». общая приблизительная стоимость по Лоту 3;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216017;;;https://zakupki.mos.ru/need/5216017;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216014;ЛОТ№7: 18257-021 «Замена привода насоса уплотнительного масла поз.102-JJ2Т с целью увеличения надежности и унификации оборудования». Общая приблизительная стоимость по Лоту 7;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216014;;;https://zakupki.mos.ru/need/5216014;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216018;ЛОТ№6: 18247-052 «Модернизация системы контроля температуры на вторичном риформинге 103-D». Общая приблизительная стоимость по Лоту 6;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216018;;;https://zakupki.mos.ru/need/5216018;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216016;ЛОТ№5: 18247-051 «Модернизация ГРП на факельной установке поз102-U в АМ 1». Общая приблизительная стоимость по Лоту 5;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216016;;;https://zakupki.mos.ru/need/5216016;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216020;ЛОТ№1: 18227-009 «Установка аналоговых датчиков на блокировочных позициях и позициях автозапуска на критически важном технологическом оборудовании взамен морально и физически устаревших ЭКМ в цехе АМ-1». Общая приблизительная стоимость;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216020;;;https://zakupki.mos.ru/need/5216020;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216021;ЛОТ№9: 18257-023 «Модернизация с установкой/ заменой местных приборов КИП на датчики с выводом показаний на ЦПУ». Общая приблизительная стоимость по Лоту 9;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216021;;;https://zakupki.mos.ru/need/5216021;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5216015;ЛОТ№8: 18257-022 «Установка дополнительных фильтров на всасе аммиачных насосов поз. 109-J/JA». Общая приблизительная стоимость по Лоту 8;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;20.11.2024;29.11.2024;Прием предложений завершен;;потребность;5216015;;;https://zakupki.mos.ru/need/5216015;https://business.roseltorg.ru/lk/orders/all/33288?ppauth=1
5103070023;"АО ""АПАТИТ""";5212373;"Выполнение комплекса общестроительных работ по объекту: «Техническое перевооружение участка № 3 ПМУ с устройством охлаждения готового продукта на дополнительном ХКС» ВФ АО «Апатит» по разделам РД: 03-01-1.01;1.07-18924-01115-КМ, КЖ";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;18.11.2024;02.12.2024;Прием предложений завершен;;потребность;5212373;;;https://zakupki.mos.ru/need/5212373;https://business.roseltorg.ru/lk/orders/all/32964?ppauth=1
5103070023;"АО ""АПАТИТ""";5210352;"Капитальный ремонт центробежного компрессора К250-61-5 (порядковый номер внутри цеха №2) в ВФ АО 
«Апатит».";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;15.11.2024;28.11.2024;Прием предложений завершен;;потребность;5210352;;;https://zakupki.mos.ru/need/5210352;https://business.roseltorg.ru/lk/orders/all/32741?ppauth=1
5103070023;"АО ""АПАТИТ""";5210101;Выполнение комплекса механомонтажных работ в структурных подразделениях БФ АО «Апатит» в 2025 – 2027 гг.;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;15.11.2024;28.11.2024;Прием предложений завершен;;потребность;5210101;;;https://zakupki.mos.ru/need/5210101;https://business.roseltorg.ru/lk/orders/all/32716?ppauth=1
5103070023;"АО ""АПАТИТ""";5206566;Твердая стоимость работ по еденичным расценкам;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;13.11.2024;25.11.2024;Прием предложений завершен;;потребность;5206566;;;https://zakupki.mos.ru/need/5206566;https://business.roseltorg.ru/lk/orders/all/32360?ppauth=1
5103070023;"АО ""АПАТИТ""";5229592;Общая твердая стоимость работ по инженерному (техническому) контролю капитального ремонта динамического оборудования в период ОКР цеха по производству аммиака №2 АО «Апатит» в 2025 году;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;12.11.2024;04.12.2024;Прием предложений завершен;;потребность;5229592;;;https://zakupki.mos.ru/need/5229592;https://business.roseltorg.ru/lk/orders/all/32267?ppauth=1
5103070023;"АО ""АПАТИТ""";5205339;Общая твердая стоимость работ по инженерному (техническому) контролю капитального ремонта динамического оборудования в период ОКР цеха по производству аммиака №2 АО «Апатит» в 2025 году;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;12.11.2024;26.11.2024;Отменена;;потребность;5205339;;;https://zakupki.mos.ru/need/5205339;https://business.roseltorg.ru/lk/orders/all/32267?ppauth=1
5103070023;"АО ""АПАТИТ""";5203165;Лот №1. Выполнение работ по техническому контролю (супервайзинг) сборки фланцевых соединений в период ОКР цех АМ-1 АО «Апатит» в 2025 году. Твердая стоимость чел/час супервайзера;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.11.2024;22.11.2024;Прием предложений завершен;;потребность;5203165;;;https://zakupki.mos.ru/need/5203165;https://business.roseltorg.ru/lk/orders/all/32047?ppauth=1
5103070023;"АО ""АПАТИТ""";5203166;Лот №1. Выполнение работ по техническому контролю (супервайзинг) сборки фланцевых соединений в период ОКР цех АМ-1 АО «Апатит» в 2025 году. Твердая стоимость чел/час руководителя;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.11.2024;22.11.2024;Прием предложений завершен;;потребность;5203166;;;https://zakupki.mos.ru/need/5203166;https://business.roseltorg.ru/lk/orders/all/32047?ppauth=1
5103070023;"АО ""АПАТИТ""";5203164;Лот №2. Выполнение работ по техническому контролю (супервайзинг) сборки фланцевых соединений в период ОКР цех ЦПМ АО «Апатит» в 2025 году.Твердая стоимость чел/час супервайзера;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.11.2024;22.11.2024;Прием предложений завершен;;потребность;5203164;;;https://zakupki.mos.ru/need/5203164;https://business.roseltorg.ru/lk/orders/all/32047?ppauth=1
5103070023;"АО ""АПАТИТ""";5203163;Лот №2. Выполнение работ по техническому контролю (супервайзинг) сборки фланцевых соединений в период ОКР цех ЦПМ АО «Апатит» в 2025 году. Твердая стоимость чел/час руководителя;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;11.11.2024;22.11.2024;Прием предложений завершен;;потребность;5203163;;;https://zakupki.mos.ru/need/5203163;https://business.roseltorg.ru/lk/orders/all/32047?ppauth=1
5103070023;"АО ""АПАТИТ""";5202301;Предельная стоимость выполнения работ с учетом ТМЦ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;08.11.2024;20.11.2024;Прием предложений завершен;;потребность;5202301;;;https://zakupki.mos.ru/need/5202301;https://business.roseltorg.ru/lk/orders/all/31932?ppauth=1
5103070023;"АО ""АПАТИТ""";5201417;Предельная стоимость по договору за все ТО (с учетом стоимости всех затрат Подрядчика: командировочные расходы, заработную плату, затраты на материалы, затраты на машины и механизмы, накладные расходы, сметную прибыль, коэффициент на стесненные условия);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;08.11.2024;19.11.2024;Прием предложений завершен;;потребность;5201417;;;https://zakupki.mos.ru/need/5201417;https://business.roseltorg.ru/lk/orders/all/31853?ppauth=1
5103070023;"АО ""АПАТИТ""";5196126;"Техническое обслуживание и ремонт двух газопоршневых установок серии
 L20V190 (2000GF10-T) №1 и №2 в 2025-2032гг.";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;06.11.2024;18.11.2024;Прием предложений завершен;;потребность;5196126;;;https://zakupki.mos.ru/need/5196126;https://business.roseltorg.ru/lk/orders/all/31458?ppauth=1
5103070023;"АО ""АПАТИТ""";5194067;"Выполнение комплекса работ по объекту: 
«Монтаж ДЗЛ в рамках технического перевооружения РП-87 6/10 кВ» (ПИР, разработка РД, закупка ТМЦ, СМР, ПНР";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;05.11.2024;18.11.2024;Прием предложений завершен;;потребность;5194067;;;https://zakupki.mos.ru/need/5194067;https://business.roseltorg.ru/lk/orders/all/31335?ppauth=1
5103070023;"АО ""АПАТИТ""";5187082;Твердая стоимость по ведомости дефектов №401;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;12.11.2024;Отменена;;потребность;5187082;;;https://zakupki.mos.ru/need/5187082;https://business.roseltorg.ru/lk/orders/all/30738?ppauth=1
5103070023;"АО ""АПАТИТ""";5187080;Твердая стоимость по ведомости дефектов №403;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;12.11.2024;Отменена;;потребность;5187080;;;https://zakupki.mos.ru/need/5187080;https://business.roseltorg.ru/lk/orders/all/30738?ppauth=1
